Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
14:47.0,03:58.1,Google Snippets,No Augmentation,0.259637311,29,295,0.585985311,84.49612403
16:01.4,04:04.3,Google Snippets,Augmentation with max. window size 2,0.366531544,24,186,0.600265675,83.48623853
44:49.7,04:21.1,Google Snippets,Augmentation with max. window size 2,0.086186148,4,405,0.599223074,86.04651163
42:53.4,04:24.2,Google Snippets,Augmentation with max. window size 3,0.070581074,24,507,0.772095404,78.30188679
30:09.6,04:31.8,Google Snippets,Augmentation with max. window size 2,0.236572006,7,230,0.588427288,84.09090909
13:45.6,04:37.7,Google Snippets,Augmentation with max. window size 2,0.366531544,10,208,0.556020756,85.68807339
32:01.7,04:57.3,Google Snippets,Augmentation with max. window size 3,0.214670165,5,240,0.736575597,77.8125
30:01.4,04:59.7,Google Snippets,Augmentation with max. window size 2,0.214670165,16,257,0.680979898,82.1875
10:45.5,05:04.2,Google Snippets,Augmentation with max. window size 2,0.397940009,8,192,0.503582723,86.82432432
43:13.5,05:10.9,Google Snippets,No Augmentation,0.086186148,22,374,0.88391056,72.86821705
08:23.6,05:11.1,Google Snippets,Augmentation with max. window size 3,0.552841969,17,188,0.509467539,86.26974484
12:23.7,05:12.1,Google Snippets,Augmentation with max. window size 2,0.283996656,2,289,0.597320806,83.92434988
27:37.3,05:17.8,Google Snippets,Augmentation with max. window size 2,0.214670165,2,279,0.671346103,80.625
17:06.1,05:21.1,Google Snippets,No Augmentation,0.721246399,4,228,0.612341292,86.26575342
11:59.9,05:26.1,Google Snippets,Augmentation with max. window size 3,0.366531544,6,218,0.598238514,86.60550459
36:39.7,05:31.7,Google Snippets,Augmentation with max. window size 3,0.173925197,2,260,0.711902577,79.92277992
45:30.4,05:41.2,Google Snippets,Augmentation with max. window size 3,0.086186148,21,381,0.806567601,78.29457364
03:20.7,05:44.8,Google Snippets,Augmentation with max. window size 3,0.013228266,2,272,0.844929615,75
27:57.4,05:46.8,Google Snippets,Augmentation with max. window size 3,0.193820026,7,297,0.716674591,83.0449827
32:17.2,05:48.4,Google Snippets,No Augmentation,0.193820026,8,262,0.623013348,84.77508651
35:54.6,05:48.7,Google Snippets,No Augmentation,0.173925197,17,257,0.743626926,82.62548263
46:38.9,06:04.6,Google Snippets,Augmentation with max. window size 3,0.070581074,17,451,0.81877655,81.13207547
47:47.9,06:18.5,Google Snippets,Augmentation with max. window size 3,0.086186148,7,348,0.889993004,79.06976744
05:44.8,06:21.4,Google Snippets,Augmentation with max. window size 3,0.013228266,3,39,1.943702137,20
17:06.1,06:25.5,Google Snippets,No Augmentation,0.886056648,14,185,0.393089541,89.65408805
17:21.9,06:30.7,Google Snippets,Augmentation with max. window size 2,0.721246399,0,210,0.594514481,85.31575342
17:21.9,06:59.6,Google Snippets,Augmentation with max. window size 2,0.886056648,10,181,0.462072099,89.20408805
35:40.9,07:09.7,Google Snippets,Augmentation with max. window size 3,0.214670165,19,224,0.656627762,85
35:31.4,07:13.2,Google Snippets,Augmentation with max. window size 3,0.102372909,18,468,0.937490731,73.20261438
00:32.0,07:20.9,Google Snippets,Augmentation with max. window size 3,0.283996656,26,369,0.657774292,83.21513002
27:31.1,07:21.5,Google Snippets,No Augmentation,0.15490196,19,368,0.687893536,81.81818182
34:31.5,07:39.4,Google Snippets,Augmentation with max. window size 3,0.15490196,25,320,0.64245786,82.25108225
16:07.2,07:52.0,Google Snippets,No Augmentation,0.468521083,8,170,0.479736087,87.23098996
37:41.1,07:52.5,Google Snippets,Augmentation with max. window size 2,0.173925197,7,275,0.68695398,83.01158301
13:08.3,07:58.2,Google Snippets,No Augmentation,0.283996656,20,299,0.547782074,85.81560284
56:35.1,07:58.3,Google Snippets,Augmentation with max. window size 2,0.070581074,8,288,0.955301398,76.41509434
52:00.0,08:26.7,Google Snippets,Augmentation with max. window size 3,0.070581074,10,380,0.884201314,77.35849057
28:12.4,08:29.2,Google Snippets,Augmentation with max. window size 3,0.193820026,28,318,0.586589815,83.39100346
43:03.5,08:37.3,Google Snippets,No Augmentation,0.055517328,25,370,1.149526009,69.87951807
29:07.0,08:54.2,Google Snippets,Augmentation with max. window size 2,0.214670165,23,307,0.620021662,84.6875
49:21.1,09:27.9,Google Snippets,Augmentation with max. window size 3,0.086186148,14,381,0.960684989,74.41860465
34:52.4,09:37.0,Google Snippets,Augmentation with max. window size 2,0.102372909,22,513,0.772989058,81.04575163
12:14.5,09:37.5,Google Snippets,No Augmentation,0.366531544,21,247,0.537822518,84.95412844
06:21.4,09:40.8,Google Snippets,Augmentation with max. window size 3,0.013228266,4,405,1.094788539,70
48:13.5,09:55.8,Google Snippets,Augmentation with max. window size 3,0.102372909,4,340,0.925609724,75.81699346
55:27.4,09:56.4,Google Snippets,Augmentation with max. window size 2,0.070581074,29,359,1.044340309,72.64150943
38:20.1,10:11.8,Google Snippets,Augmentation with max. window size 2,0.15490196,23,309,0.932666476,75.32467532
31:58.8,10:21.6,Google Snippets,No Augmentation,0.119186408,23,483,0.652317706,80.8988764
18:44.6,10:26.1,Google Snippets,No Augmentation,0.337242168,23,246,0.546575931,86.45418327
46:42.7,10:27.8,Google Snippets,No Augmentation,0.102372909,12,334,0.789799606,83.00653595
11:13.3,10:29.3,Google Snippets,Augmentation with max. window size 2,0.337242168,12,276,0.654804815,84.26294821
45:14.1,10:54.4,Google Snippets,Augmentation with max. window size 2,0.102372909,8,428,1.037392528,70.58823529
36:42.2,11:00.4,Google Snippets,Augmentation with max. window size 3,0.236572006,24,218,0.723474073,79.26136364
35:14.8,11:12.1,Google Snippets,Augmentation with max. window size 3,0.193820026,21,284,0.556246261,85.81314879
16:49.7,11:19.1,Google Snippets,No Augmentation,0.552841969,3,245,0.45775529,87.84933171
45:53.3,11:20.2,Google Snippets,Augmentation with max. window size 3,0.173925197,10,223,0.647448793,79.53667954
55:34.0,11:35.5,Google Snippets,No Augmentation,0.070581074,25,329,0.947617416,77.35849057
42:53.5,11:40.8,Google Snippets,Augmentation with max. window size 2,0.102372909,29,426,0.764626826,77.77777778
47:28.7,11:53.3,Google Snippets,Augmentation with max. window size 2,0.102372909,2,411,0.722614368,81.04575163
17:21.9,11:59.3,Google Snippets,Augmentation with max. window size 2,0.721246399,21,220,0.416313397,90.04041096
38:01.1,12:02.0,Google Snippets,No Augmentation,0.214670165,20,241,0.609013957,84.6875
17:21.9,12:02.5,Google Snippets,Augmentation with max. window size 2,0.886056648,17,179,0.413165991,88.86132075
11:43.7,12:03.6,Google Snippets,Augmentation with max. window size 3,0.397940009,11,229,0.574153532,84.7972973
15:23.1,12:13.1,Google Snippets,No Augmentation,0.366531544,14,247,0.660463169,81.10091743
09:40.9,12:36.6,Google Snippets,Augmentation with max. window size 3,0.013228266,5,339,1.039130721,70
44:04.2,12:45.2,Google Snippets,Augmentation with max. window size 3,0.15490196,12,287,0.759532286,79.65367965
32:12.0,12:46.3,Google Snippets,Augmentation with max. window size 3,0.13667714,20,448,0.818831838,77.94117647
52:10.2,12:57.9,Google Snippets,Augmentation with max. window size 3,0.086186148,1,404,0.721660098,83.72093023
55:46.6,13:16.9,Google Snippets,Augmentation with max. window size 2,0.070581074,15,439,0.754951262,80.18867925
40:39.8,13:28.2,Google Snippets,No Augmentation,0.15490196,5,320,0.64135447,83.54978355
42:40.7,13:54.6,Google Snippets,No Augmentation,0.086186148,1,527,0.777594498,80.62015504
31:28.7,13:58.0,Google Snippets,Augmentation with max. window size 2,0.236572006,0,283,0.582135522,82.38636364
36:54.5,13:59.4,Google Snippets,Augmentation with max. window size 2,0.13667714,10,413,0.647940724,82.84313725
15:26.6,14:02.8,Google Snippets,Augmentation with max. window size 3,0.366531544,27,240,0.662164512,81.83486239
42:56.9,14:11.0,Google Snippets,Augmentation with max. window size 2,0.119186408,20,397,0.846455109,78.65168539
11:26.6,14:13.8,Google Snippets,Augmentation with max. window size 2,0.397940009,1,223,0.540543998,85.81081081
07:58.0,14:29.0,Google Snippets,Augmentation with max. window size 3,0.366531544,13,255,0.581012368,83.85321101
17:38.8,14:31.0,Google Snippets,Augmentation with max. window size 3,0.259637311,14,331,0.77855153,80.36175711
32:35.7,14:31.9,Google Snippets,Augmentation with max. window size 3,0.13667714,27,464,0.822545548,78.92156863
42:04.6,14:36.0,Google Snippets,Augmentation with max. window size 3,0.15490196,5,320,0.755089293,80.51948052
50:23.5,15:07.5,Google Snippets,Augmentation with max. window size 3,0.173925197,17,222,0.731858179,80.30888031
54:09.6,15:15.1,Google Snippets,No Augmentation,0.086186148,8,372,0.963754375,75.96899225
48:55.9,15:22.1,Google Snippets,Augmentation with max. window size 3,0.173925197,24,230,0.605813544,83.3976834
17:51.7,15:36.3,Google Snippets,Augmentation with max. window size 3,0.397940009,4,206,0.554392544,85.30405405
19:03.0,15:39.3,Google Snippets,Augmentation with max. window size 3,0.552841969,3,191,0.500182332,86.63426488
54:18.7,15:40.0,Google Snippets,Augmentation with max. window size 3,0.086186148,28,407,0.774214257,79.06976744
32:33.6,15:40.8,Google Snippets,Augmentation with max. window size 2,0.13667714,24,486,0.645734233,84.31372549
16:33.6,15:47.4,Google Snippets,Augmentation with max. window size 2,0.468521083,18,179,0.517753909,86.37015782
46:04.1,15:54.1,Google Snippets,Augmentation with max. window size 2,0.173925197,28,272,0.633400572,83.01158301
39:29.4,15:59.4,Google Snippets,Augmentation with max. window size 2,0.30980392,8,185,0.67367707,82.86334056
02:54.6,16:10.6,Google Snippets,Augmentation with max. window size 2,0.070581074,22,338,0.933495284,74.52830189
42:30.5,16:18.1,Google Snippets,Augmentation with max. window size 3,0.13667714,13,384,0.70159934,83.33333333
16:42.4,16:19.2,Google Snippets,Augmentation with max. window size 2,0.397940009,15,213,0.477284861,86.48648649
12:53.3,16:19.2,Google Snippets,Augmentation with max. window size 3,0.552841969,24,210,0.581783089,85.17618469
38:42.9,16:34.0,Google Snippets,No Augmentation,0.214670165,27,278,0.698520043,80.625
22:22.1,16:40.8,Google Snippets,Augmentation with max. window size 2,0.366531544,3,211,0.601409786,84.40366972
22:17.6,16:40.9,Google Snippets,Augmentation with max. window size 2,0.366531544,17,224,0.595616911,83.85321101
33:39.9,16:44.2,Google Snippets,No Augmentation,0.214670165,6,310,0.76377742,82.5
50:16.5,17:12.9,Google Snippets,Augmentation with max. window size 2,0.173925197,14,254,0.787426605,79.53667954
35:30.9,17:44.8,Google Snippets,No Augmentation,0.13667714,21,464,0.837096931,79.41176471
37:05.2,17:44.8,Google Snippets,No Augmentation,0.13667714,28,428,0.746410679,81.8627451
35:36.1,17:49.6,Google Snippets,Augmentation with max. window size 2,0.236572006,14,282,0.673374486,82.38636364
48:35.1,17:52.8,Google Snippets,Augmentation with max. window size 2,0.15490196,2,294,0.670256614,82.68398268
38:23.2,17:56.5,Google Snippets,Augmentation with max. window size 3,0.236572006,10,254,0.590232958,83.80681818
39:33.7,18:01.2,Google Snippets,Augmentation with max. window size 2,0.236572006,28,264,0.621727579,84.09090909
24:23.0,18:03.1,Google Snippets,No Augmentation,0.397940009,19,214,0.586166521,83.9527027
59:34.0,18:03.7,Google Snippets,Augmentation with max. window size 2,0.086186148,26,381,0.999599935,72.09302326
15:40.4,18:04.1,Google Snippets,Augmentation with max. window size 3,0.431798276,23,218,0.570968239,83.48909657
38:58.6,18:28.9,Google Snippets,Augmentation with max. window size 2,0.236572006,21,265,0.739411423,78.40909091
48:26.4,18:39.8,Google Snippets,No Augmentation,0.119186408,3,386,0.87677811,75.28089888
26:53.0,18:43.9,Google Snippets,Augmentation with max. window size 2,0.337242168,26,218,0.628295183,82.8685259
40:34.2,18:50.2,Google Snippets,No Augmentation,0.13667714,7,425,0.700886424,82.35294118
17:36.7,19:00.0,Google Snippets,Augmentation with max. window size 2,0.468521083,4,184,0.541593859,84.21807747
58:39.8,19:04.1,Google Snippets,No Augmentation,0.086186148,29,345,0.948786939,73.64341085
42:09.5,19:17.0,Google Snippets,No Augmentation,0.173925197,3,308,0.554945714,86.48648649
44:34.4,19:25.4,Google Snippets,Augmentation with max. window size 3,0.236572006,17,230,0.65894494,81.81818182
01:38.1,19:32.2,Google Snippets,Augmentation with max. window size 2,0.086186148,12,369,0.794281957,81.39534884
27:42.8,19:49.9,Google Snippets,Augmentation with max. window size 2,0.468521083,25,167,0.466301229,85.50932568
19:50.8,20:29.2,Google Snippets,Augmentation with max. window size 3,0.468521083,28,184,0.540033031,85.6527977
51:09.7,20:37.9,Google Snippets,No Augmentation,0.070581074,2,335,0.888993726,77.35849057
31:24.1,20:46.7,Google Snippets,Augmentation with max. window size 3,0.337242168,22,205,0.542192006,86.25498008
23:42.0,21:03.3,Google Snippets,No Augmentation,0.468521083,29,193,0.48897894,86.2266858
49:08.6,21:03.3,Google Snippets,Augmentation with max. window size 2,0.119186408,27,412,0.794964857,77.52808989
37:20.4,21:10.9,Google Snippets,Augmentation with max. window size 3,0.30980392,4,221,0.568434197,82.86334056
51:01.1,21:13.0,Google Snippets,Augmentation with max. window size 3,0.119186408,16,395,0.729193325,82.02247191
53:48.5,21:27.1,Google Snippets,Augmentation with max. window size 2,0.193820026,19,223,0.756391922,79.93079585
15:49.5,22:03.4,Google Snippets,No Augmentation,0.397940009,26,265,0.509782219,86.31756757
41:38.1,22:25.2,Google Snippets,No Augmentation,0.13667714,14,426,0.806117833,75.98039216
46:38.6,22:27.1,Google Snippets,Augmentation with max. window size 3,0.193820026,1,281,0.827600099,75.43252595
00:33.5,22:28.9,Google Snippets,Augmentation with max. window size 2,0.086186148,19,453,0.743610681,83.72093023
44:31.6,23:00.0,Google Snippets,Augmentation with max. window size 3,0.259637311,22,224,0.589926537,84.49612403
04:21.1,23:02.3,Google Snippets,Augmentation with max. window size 2,0.086186148,5,389,0.723498702,80.62015504
23:59.9,23:40.3,Google Snippets,No Augmentation,0.508638306,13,183,0.480344162,87.31836196
54:48.0,23:47.0,Google Snippets,Augmentation with max. window size 3,0.15490196,19,291,0.834069261,77.92207792
05:41.2,23:47.9,Google Snippets,Augmentation with max. window size 3,0.086186148,22,351,0.987997758,72.86821705
54:17.6,23:55.0,Google Snippets,No Augmentation,0.102372909,26,419,0.982985706,74.50980392
37:11.0,23:56.9,Google Snippets,Augmentation with max. window size 2,0.259637311,5,281,0.702359746,79.58656331
11:59.7,24:21.1,Google Snippets,No Augmentation,0.366531544,28,312,0.476295106,88.80733945
25:27.3,24:27.4,Google Snippets,Augmentation with max. window size 2,0.397940009,22,210,0.555916428,86.65540541
05:10.9,24:35.5,Google Snippets,No Augmentation,0.086186148,23,331,0.941748997,77.51937985
06:04.6,24:36.2,Google Snippets,Augmentation with max. window size 3,0.070581074,18,440,0.815439376,73.58490566
50:41.0,24:46.2,Google Snippets,No Augmentation,0.102372909,5,482,0.885812747,77.12418301
21:32.7,25:09.2,Google Snippets,Augmentation with max. window size 2,0.508638306,23,176,0.523220471,85.8652576
45:00.8,25:11.8,Google Snippets,Augmentation with max. window size 3,0.214670165,26,286,0.636524614,82.8125
00:45.1,25:12.9,Google Snippets,Augmentation with max. window size 3,0.102372909,12,363,0.773362875,83.00653595
43:25.8,25:19.0,Google Snippets,Augmentation with max. window size 2,0.259637311,19,249,0.710110866,81.9121447
24:34.7,25:33.1,Google Snippets,Augmentation with max. window size 2,0.431798276,27,200,0.514943116,85.51401869
51:55.3,25:52.1,Google Snippets,No Augmentation,0.102372909,19,485,0.536259554,88.23529412
17:11.5,25:57.5,Google Snippets,Augmentation with max. window size 3,0.508638306,5,191,0.5986678,84.41215324
27:37.0,26:01.6,Google Snippets,Augmentation with max. window size 3,0.468521083,21,176,0.506348632,86.37015782
16:01.1,26:08.6,Google Snippets,Augmentation with max. window size 3,0.431798276,9,231,0.560048084,84.89096573
49:14.2,26:16.5,Google Snippets,No Augmentation,0.070581074,16,425,0.922085225,75.47169811
20:29.9,26:18.4,Google Snippets,Augmentation with max. window size 2,0.431798276,20,229,0.587119762,83.80062305
59:31.0,26:19.7,Google Snippets,Augmentation with max. window size 2,0.15490196,16,269,0.631006751,83.54978355
22:08.3,26:24.2,Google Snippets,No Augmentation,0.431798276,17,227,0.490480484,87.85046729
42:06.8,26:53.3,Google Snippets,No Augmentation,0.259637311,2,267,0.67582108,82.42894057
54:39.1,26:57.2,Google Snippets,Augmentation with max. window size 2,0.119186408,13,409,0.788776071,79.7752809
54:40.9,27:07.6,Google Snippets,No Augmentation,0.173925197,25,291,0.5830692,86.48648649
01:49.0,27:08.2,Google Snippets,Augmentation with max. window size 2,0.102372909,16,384,0.776521559,79.08496732
56:51.5,27:11.1,Google Snippets,No Augmentation,0.086186148,15,540,0.915212851,76.74418605
